bag_file,topic,group
carbonZ_2018-07-30-17-10-45.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/mission/reached,system
carbonZ_2018-07-30-17-10-45.bag,/mavros/mission/waypoints,system
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-07-30-17-10-45.bag,/mavros/rc/in,control
carbonZ_2018-07-30-17-10-45.bag,/mavros/rc/out,control
carbonZ_2018-07-30-17-10-45.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-07-30-17-10-45.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-07-30-17-10-45.bag,/mavros/state,system
carbonZ_2018-07-30-17-10-45.bag,/mavros/time_reference,system
carbonZ_2018-07-30-17-10-45.bag,/mavros/vfr_hud,energy
carbonZ_2018-07-30-17-10-45.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-07-30-17-10-45.bag,/rosout,system
carbonZ_2018-07-30-17-10-45.bag,/rosout_agg,system
carbonZ_2018-07-30-17-10-45.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-07-30-17-10-45.bag,/sysid/airspeed/fault,flight_state
carbonZ_2018-07-30-17-10-45.bag,/sysid/pitch/data,flight_state
carbonZ_2018-07-30-17-10-45.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-07-30-17-10-45.bag,/sysid/roll/data,flight_state
carbonZ_2018-07-30-17-10-45.bag,/sysid/roll/fault,flight_state
carbonZ_2018-07-30-17-10-45.bag,/tf_static,system
carbonZ_2018-07-30-17-20-01.bag,/diagnostics,system
carbonZ_2018-07-30-17-20-01.bag,/emergency_responder/traj_file,system
carbonZ_2018-07-30-17-20-01.bag,/failure_status/engines,label
carbonZ_2018-07-30-17-20-01.bag,/mavctrl/path_dev,control
carbonZ_2018-07-30-17-20-01.bag,/mavctrl/rpy,control
carbonZ_2018-07-30-17-20-01.bag,/mavlink/from,system
carbonZ_2018-07-30-17-20-01.bag,/mavros/battery,energy
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/global,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/local,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/home_position/home,navigation
carbonZ_2018-07-30-17-20-01.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/imu/data,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/imu/mag,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/mission/reached,system
carbonZ_2018-07-30-17-20-01.bag,/mavros/mission/waypoints,system
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-07-30-17-20-01.bag,/mavros/rc/in,control
carbonZ_2018-07-30-17-20-01.bag,/mavros/rc/out,control
carbonZ_2018-07-30-17-20-01.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-07-30-17-20-01.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-07-30-17-20-01.bag,/mavros/state,system
carbonZ_2018-07-30-17-20-01.bag,/mavros/time_reference,system
carbonZ_2018-07-30-17-20-01.bag,/mavros/vfr_hud,energy
carbonZ_2018-07-30-17-20-01.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-07-30-17-20-01.bag,/rosout,system
carbonZ_2018-07-30-17-20-01.bag,/rosout_agg,system
carbonZ_2018-07-30-17-20-01.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-07-30-17-20-01.bag,/sysid/pitch/data,flight_state
carbonZ_2018-07-30-17-20-01.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-07-30-17-20-01.bag,/sysid/roll/data,flight_state
carbonZ_2018-07-30-17-20-01.bag,/tf_static,system
carbonZ_2018-07-30-17-36-35.bag,/diagnostics,system
carbonZ_2018-07-30-17-36-35.bag,/emergency_responder/traj_file,system
carbonZ_2018-07-30-17-36-35.bag,/failure_status/engines,label
carbonZ_2018-07-30-17-36-35.bag,/mavctrl/path_dev,control
carbonZ_2018-07-30-17-36-35.bag,/mavctrl/rpy,control
carbonZ_2018-07-30-17-36-35.bag,/mavlink/from,system
carbonZ_2018-07-30-17-36-35.bag,/mavros/battery,energy
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/global,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/local,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/home_position/home,navigation
carbonZ_2018-07-30-17-36-35.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/imu/data,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/imu/mag,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/mission/reached,system
carbonZ_2018-07-30-17-36-35.bag,/mavros/mission/waypoints,system
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-07-30-17-36-35.bag,/mavros/rc/in,control
carbonZ_2018-07-30-17-36-35.bag,/mavros/rc/out,control
carbonZ_2018-07-30-17-36-35.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-07-30-17-36-35.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-07-30-17-36-35.bag,/mavros/state,system
carbonZ_2018-07-30-17-36-35.bag,/mavros/time_reference,system
carbonZ_2018-07-30-17-36-35.bag,/mavros/vfr_hud,energy
carbonZ_2018-07-30-17-36-35.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-07-30-17-36-35.bag,/rosout,system
carbonZ_2018-07-30-17-36-35.bag,/rosout_agg,system
carbonZ_2018-07-30-17-36-35.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-07-30-17-36-35.bag,/sysid/pitch/data,flight_state
carbonZ_2018-07-30-17-36-35.bag,/sysid/roll/data,flight_state
carbonZ_2018-07-30-17-36-35.bag,/tf_static,system
carbonZ_2018-07-30-17-46-31.bag,/diagnostics,system
carbonZ_2018-07-30-17-46-31.bag,/emergency_responder/traj_file,system
carbonZ_2018-07-30-17-46-31.bag,/failure_status/engines,label
carbonZ_2018-07-30-17-46-31.bag,/mavctrl/path_dev,control
carbonZ_2018-07-30-17-46-31.bag,/mavctrl/rpy,control
carbonZ_2018-07-30-17-46-31.bag,/mavlink/from,system
carbonZ_2018-07-30-17-46-31.bag,/mavros/battery,energy
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/global,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/local,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/home_position/home,navigation
carbonZ_2018-07-30-17-46-31.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/imu/data,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/imu/mag,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/mission/reached,system
carbonZ_2018-07-30-17-46-31.bag,/mavros/mission/waypoints,system
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-07-30-17-46-31.bag,/mavros/rc/in,control
carbonZ_2018-07-30-17-46-31.bag,/mavros/rc/out,control
carbonZ_2018-07-30-17-46-31.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-07-30-17-46-31.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-07-30-17-46-31.bag,/mavros/state,system
carbonZ_2018-07-30-17-46-31.bag,/mavros/time_reference,system
carbonZ_2018-07-30-17-46-31.bag,/mavros/vfr_hud,energy
carbonZ_2018-07-30-17-46-31.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-07-30-17-46-31.bag,/rosout,system
carbonZ_2018-07-30-17-46-31.bag,/rosout_agg,system
carbonZ_2018-07-30-17-46-31.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-07-30-17-46-31.bag,/sysid/pitch/data,flight_state
carbonZ_2018-07-30-17-46-31.bag,/sysid/roll/data,flight_state
carbonZ_2018-07-30-17-46-31.bag,/tf_static,system
carbonZ_2018-09-11-11-33-39.bag,/diagnostics,system
carbonZ_2018-09-11-11-33-39.bag,/failure_status/aileron,label
carbonZ_2018-09-11-11-33-39.bag,/failure_status/elevator,label
carbonZ_2018-09-11-11-33-39.bag,/failure_status/engine,label
carbonZ_2018-09-11-11-33-39.bag,/failure_status/rudder,label
carbonZ_2018-09-11-11-33-39.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-11-33-39.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-11-33-39.bag,/mavlink/from,system
carbonZ_2018-09-11-11-33-39.bag,/mavros/battery,energy
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-11-33-39.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-11-33-39.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-11-33-39.bag,/mavros/rc/in,control
carbonZ_2018-09-11-11-33-39.bag,/mavros/rc/out,control
carbonZ_2018-09-11-11-33-39.bag,/mavros/state,system
carbonZ_2018-09-11-11-33-39.bag,/mavros/time_reference,system
carbonZ_2018-09-11-11-33-39.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-11-33-39.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-11-33-39.bag,/rosout,system
carbonZ_2018-09-11-11-33-39.bag,/rosout_agg,system
carbonZ_2018-09-11-11-33-39.bag,/tf_static,system
carbonZ_2018-09-11-11-56-30.bag,/diagnostics,system
carbonZ_2018-09-11-11-56-30.bag,/failure_status/aileron,label
carbonZ_2018-09-11-11-56-30.bag,/failure_status/elevator,label
carbonZ_2018-09-11-11-56-30.bag,/failure_status/engines,label
carbonZ_2018-09-11-11-56-30.bag,/failure_status/rudder,label
carbonZ_2018-09-11-11-56-30.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-11-56-30.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-11-56-30.bag,/mavlink/from,system
carbonZ_2018-09-11-11-56-30.bag,/mavros/battery,energy
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-11-56-30.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-11-56-30.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-11-56-30.bag,/mavros/rc/in,control
carbonZ_2018-09-11-11-56-30.bag,/mavros/rc/out,control
carbonZ_2018-09-11-11-56-30.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-11-56-30.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-11-56-30.bag,/mavros/state,system
carbonZ_2018-09-11-11-56-30.bag,/mavros/time_reference,system
carbonZ_2018-09-11-11-56-30.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-11-56-30.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-11-56-30.bag,/rosout,system
carbonZ_2018-09-11-11-56-30.bag,/rosout_agg,system
carbonZ_2018-09-11-11-56-30.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-11-56-30.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-11-56-30.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-09-11-11-56-30.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-11-56-30.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-11-56-30.bag,/tf_static,system
carbonZ_2018-09-11-13-57-47.bag,/diagnostics,system
carbonZ_2018-09-11-13-57-47.bag,/failure_status/aileron,label
carbonZ_2018-09-11-13-57-47.bag,/failure_status/elevator,label
carbonZ_2018-09-11-13-57-47.bag,/failure_status/engines,label
carbonZ_2018-09-11-13-57-47.bag,/failure_status/rudder,label
carbonZ_2018-09-11-13-57-47.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-13-57-47.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-13-57-47.bag,/mavlink/from,system
carbonZ_2018-09-11-13-57-47.bag,/mavros/battery,energy
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-13-57-47.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-13-57-47.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-13-57-47.bag,/mavros/rc/in,control
carbonZ_2018-09-11-13-57-47.bag,/mavros/rc/out,control
carbonZ_2018-09-11-13-57-47.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-13-57-47.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-13-57-47.bag,/mavros/state,system
carbonZ_2018-09-11-13-57-47.bag,/mavros/time_reference,system
carbonZ_2018-09-11-13-57-47.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-13-57-47.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-13-57-47.bag,/rosout,system
carbonZ_2018-09-11-13-57-47.bag,/rosout_agg,system
carbonZ_2018-09-11-13-57-47.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-13-57-47.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-13-57-47.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-13-57-47.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-13-57-47.bag,/tf_static,system
carbonZ_2018-09-11-14-16-55.bag,/diagnostics,system
carbonZ_2018-09-11-14-16-55.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-16-55.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-16-55.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-16-55.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-16-55.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-14-16-55.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-14-16-55.bag,/mavlink/from,system
carbonZ_2018-09-11-14-16-55.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-16-55.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-14-16-55.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-16-55.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-16-55.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-16-55.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-16-55.bag,/mavros/state,system
carbonZ_2018-09-11-14-16-55.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-16-55.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-16-55.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-16-55.bag,/rosout,system
carbonZ_2018-09-11-14-16-55.bag,/rosout_agg,system
carbonZ_2018-09-11-14-16-55.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-14-16-55.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-16-55.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-16-55.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-14-16-55.bag,/tf_static,system
carbonZ_2018-09-11-14-22-07.bag,/diagnostics,system
carbonZ_2018-09-11-14-22-07.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-22-07.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-22-07.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-22-07.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-22-07.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-14-22-07.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-14-22-07.bag,/mavlink/from,system
carbonZ_2018-09-11-14-22-07.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-22-07.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-14-22-07.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-22-07.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-22-07.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-22-07.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-14-22-07.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-22-07.bag,/mavros/state,system
carbonZ_2018-09-11-14-22-07.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-22-07.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-22-07.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-22-07.bag,/rosout,system
carbonZ_2018-09-11-14-22-07.bag,/rosout_agg,system
carbonZ_2018-09-11-14-22-07.bag,/sysid/airspeed/data,flight_state
